"REF_DATE","GEO","DGUID","Age group","Sex","Satisfaction with life and with selected domains of life","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Both sexes","Quality of local environment","Number","223","units ","0","v119129098","3.4.1.10","8.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Life as a whole","Number","223","units ","0","v119129099","3.4.2.1","8.1","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Standard of living","Number","223","units ","0","v119129100","3.4.2.2","7.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Health","Number","223","units ","0","v119129101","3.4.2.3","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Achievement in life","Number","223","units ","0","v119129102","3.4.2.4","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Personal relationships","Number","223","units ","0","v119129103","3.4.2.5","8.1","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Personal appearance","Number","223","units ","0","v119129104","3.4.2.6","7.6","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Feelings of safety","Number","223","units ","0","v119129105","3.4.2.7","8.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Feeling part of the community","Number","223","units ","0","v119129106","3.4.2.8","7.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Free time","Number","223","units ","0","v119129107","3.4.2.9","6.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Males","Quality of local environment","Number","223","units ","0","v119129108","3.4.2.10","8.6","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Life as a whole","Number","223","units ","0","v119129109","3.4.3.1","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Standard of living","Number","223","units ","0","v119129110","3.4.3.2","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Health","Number","223","units ","0","v119129111","3.4.3.3","7.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Achievement in life","Number","223","units ","0","v119129112","3.4.3.4","7.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Personal relationships","Number","223","units ","0","v119129113","3.4.3.5","8.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Personal appearance","Number","223","units ","0","v119129114","3.4.3.6","7.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Feelings of safety","Number","223","units ","0","v119129115","3.4.3.7","8.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Feeling part of the community","Number","223","units ","0","v119129116","3.4.3.8","7.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Free time","Number","223","units ","0","v119129117","3.4.3.9","6.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","25 to 34 years","Females","Quality of local environment","Number","223","units ","0","v119129118","3.4.3.10","8.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Life as a whole","Number","223","units ","0","v119129119","3.5.1.1","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Standard of living","Number","223","units ","0","v119129120","3.5.1.2","7.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Health","Number","223","units ","0","v119129121","3.5.1.3","7.6","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Achievement in life","Number","223","units ","0","v119129122","3.5.1.4","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Personal relationships","Number","223","units ","0","v119129123","3.5.1.5","8.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Personal appearance","Number","223","units ","0","v119129124","3.5.1.6","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Feelings of safety","Number","223","units ","0","v119129125","3.5.1.7","8.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119129126","3.5.1.8","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Free time","Number","223","units ","0","v119129127","3.5.1.9","6.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Both sexes","Quality of local environment","Number","223","units ","0","v119129128","3.5.1.10","8.1","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Life as a whole","Number","223","units ","0","v119129129","3.5.2.1","8.1","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Standard of living","Number","223","units ","0","v119129130","3.5.2.2","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Health","Number","223","units ","0","v119129131","3.5.2.3","7.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Achievement in life","Number","223","units ","0","v119129132","3.5.2.4","7.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Personal relationships","Number","223","units ","0","v119129133","3.5.2.5","8.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Personal appearance","Number","223","units ","0","v119129134","3.5.2.6","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Feelings of safety","Number","223","units ","0","v119129135","3.5.2.7","8.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Feeling part of the community","Number","223","units ","0","v119129136","3.5.2.8","7.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Free time","Number","223","units ","0","v119129137","3.5.2.9","6.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Males","Quality of local environment","Number","223","units ","0","v119129138","3.5.2.10","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Life as a whole","Number","223","units ","0","v119129139","3.5.3.1","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Standard of living","Number","223","units ","0","v119129140","3.5.3.2","7.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Health","Number","223","units ","0","v119129141","3.5.3.3","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Achievement in life","Number","223","units ","0","v119129142","3.5.3.4","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Personal relationships","Number","223","units ","0","v119129143","3.5.3.5","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Personal appearance","Number","223","units ","0","v119129144","3.5.3.6","7.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Feelings of safety","Number","223","units ","0","v119129145","3.5.3.7","8.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Feeling part of the community","Number","223","units ","0","v119129146","3.5.3.8","8.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Free time","Number","223","units ","0","v119129147","3.5.3.9","6.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","35 to 44 years","Females","Quality of local environment","Number","223","units ","0","v119129148","3.5.3.10","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Life as a whole","Number","223","units ","0","v119129149","3.6.1.1","7.9","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Standard of living","Number","223","units ","0","v119129150","3.6.1.2","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Health","Number","223","units ","0","v119129151","3.6.1.3","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Achievement in life","Number","223","units ","0","v119129152","3.6.1.4","7.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Personal relationships","Number","223","units ","0","v119129153","3.6.1.5","8.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Personal appearance","Number","223","units ","0","v119129154","3.6.1.6","7.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Feelings of safety","Number","223","units ","0","v119129155","3.6.1.7","8.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119129156","3.6.1.8","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Free time","Number","223","units ","0","v119129157","3.6.1.9","6.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Both sexes","Quality of local environment","Number","223","units ","0","v119129158","3.6.1.10","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Life as a whole","Number","223","units ","0","v119129159","3.6.2.1","7.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Standard of living","Number","223","units ","0","v119129160","3.6.2.2","7.7","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Health","Number","223","units ","0","v119129161","3.6.2.3","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Achievement in life","Number","223","units ","0","v119129162","3.6.2.4","7.3","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Personal relationships","Number","223","units ","0","v119129163","3.6.2.5","8.1","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Personal appearance","Number","223","units ","0","v119129164","3.6.2.6","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Feelings of safety","Number","223","units ","0","v119129165","3.6.2.7","8.8","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Feeling part of the community","Number","223","units ","0","v119129166","3.6.2.8","7.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Free time","Number","223","units ","0","v119129167","3.6.2.9","6.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Males","Quality of local environment","Number","223","units ","0","v119129168","3.6.2.10","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Life as a whole","Number","223","units ","0","v119129169","3.6.3.1","8.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Standard of living","Number","223","units ","0","v119129170","3.6.3.2","8.2","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Health","Number","223","units ","0","v119129171","3.6.3.3","7.4","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Achievement in life","Number","223","units ","0","v119129172","3.6.3.4","7.6","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Personal relationships","Number","223","units ","0","v119129173","3.6.3.5","8.5","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Personal appearance","Number","223","units ","0","v119129174","3.6.3.6","7.0","","","","1"
"2016","Newfoundland and Labrador","2016A000210","45 to 54 years","Females","Feelings of safety","Number","223","units ","0","v119129175","3.6.3.7","8.8","","","","1"
